task,plant,model,seed,delay_s,tau_s,scale,maximum_position_m,maximum_goal_overshoot_m,final_position_m,final_goal_error_m,goal_reached,goal_reached_time_s,settling_time_s,minimum_wall_clearance_m,safety_margin_m,collision,safety_violation,peak_actual_speed_mps,mean_abs_raw_to_smoothed_mps,mean_abs_smoothed_to_actual_mps,mean_abs_first_cycle_prediction_error_m,p95_abs_first_cycle_prediction_error_m,raw_command_total_variation_mps,mean_compute_ms,p95_compute_ms,mean_rank_spearman,mean_top_1pct_overlap
goal_stop,smoother_only,response,1,0.0,0.0,1.0,0.6924914572773483,0.0,0.6924914572773483,0.3075085427226517,1,2.5500000000000003,nan,nan,nan,0,0,0.3,0.02809369624516225,0.0,0.0,0.0,0.9545877843758254,3.4470867450342184,3.62367250090756,nan,nan
goal_stop,smoother_only,response,2,0.0,0.0,1.0,0.6803432121343134,0.0,0.6803432121343134,0.31965678786568663,1,2.5,nan,nan,nan,0,0,0.3,0.028246954374105522,0.0,0.0,0.0,0.9753556249352203,3.6788449200685136,3.94517234963132,nan,nan
goal_stop,smoother_only,response,3,0.0,0.0,1.0,0.6799119690860084,0.0,0.6799119690860084,0.32008803091399163,1,2.5,nan,nan,nan,0,0,0.3,0.028189753383481307,0.0,0.0,0.0,0.9552098193106247,3.488539339741692,3.6532036996504758,nan,nan
goal_stop,smoother_only,response,4,0.0,0.0,1.0,0.6818073524405294,0.0,0.6818073524405294,0.31819264755947063,1,2.5,nan,nan,nan,0,0,0.3,0.0281285610782039,0.0,0.0,0.0,0.9427162621733534,3.535798240409349,3.6898169501000666,nan,nan
goal_stop,smoother_only,response,5,0.0,0.0,1.0,0.6905706454189472,0.0,0.6905706454189472,0.3094293545810528,1,2.5500000000000003,nan,nan,nan,0,0,0.3,0.02832210395616448,0.0,0.0,0.0,0.9543661127756755,3.382041843567505,3.4663484984776005,nan,nan
goal_stop,smoother_only,response,6,0.0,0.0,1.0,0.692214948258705,0.0,0.692214948258705,0.307785051741295,1,2.5500000000000003,nan,nan,nan,0,0,0.3,0.028254984620538107,0.0,0.0,0.0,0.9556327495747531,3.4287130197209956,3.54973650064494,nan,nan
goal_stop,smoother_only,response,7,0.0,0.0,1.0,0.678570840761612,0.0,0.678570840761612,0.321429159238388,1,2.5,nan,nan,nan,0,0,0.3,0.027875803745031756,0.0,0.0,0.0,0.9469377303919408,3.465929179728846,3.5924808007621323,nan,nan
goal_stop,smoother_only,response,8,0.0,0.0,1.0,0.692033891003371,0.0,0.692033891003371,0.307966108996629,1,2.5500000000000003,nan,nan,nan,0,0,0.3,0.028074419531717187,0.0,0.0,0.0,0.9755990315687735,3.4917735296510406,3.6133800003881333,nan,nan
goal_stop,smoother_only,response,9,0.0,0.0,1.0,0.6803798579215862,0.0,0.6803798579215862,0.3196201420784138,1,2.5,nan,nan,nan,0,0,0.3,0.02785748842578524,0.0,0.0,0.0,0.9442819065434455,3.5193949197855545,3.6374231005538604,nan,nan
goal_stop,smoother_only,response,10,0.0,0.0,1.0,0.6917640394774022,0.0,0.6917640394774022,0.30823596052259783,1,2.5500000000000003,nan,nan,nan,0,0,0.3,0.028107596820884696,0.0,0.0,0.0,0.9629611990125572,3.426819823610405,3.5412474990152987,nan,nan
goal_stop,smoother_only,response,11,0.0,0.0,1.0,0.6799454508277764,0.0,0.6799454508277764,0.32005454917222365,1,2.5,nan,nan,nan,0,0,0.3,0.028020543294898937,0.0,0.0,0.0,0.9745477454112343,3.3892902397928992,3.518394150887616,nan,nan
goal_stop,smoother_only,response,12,0.0,0.0,1.0,0.6907630889915807,0.0,0.6907630889915807,0.3092369110084193,1,2.5500000000000003,nan,nan,nan,0,0,0.3,0.02805750532430946,0.0,0.0,0.0,0.9768470386819079,3.4051131565231083,3.529662499204278,nan,nan
goal_stop,smoother_only,response,13,0.0,0.0,1.0,0.6933696891967988,0.0,0.6933696891967988,0.30663031080320124,1,2.5500000000000003,nan,nan,nan,0,0,0.3,0.028216700993094455,0.0,0.0,0.0,0.9388492170813835,3.347893509664002,3.4016184999927646,nan,nan
goal_stop,smoother_only,response,14,0.0,0.0,1.0,0.6800334393262254,0.0,0.6800334393262254,0.3199665606737746,1,2.5,nan,nan,nan,0,0,0.3,0.027998584566019884,0.0,0.0,0.0,0.9873112794956315,3.379833940343815,3.4971611990840756,nan,nan
goal_stop,smoother_only,response,15,0.0,0.0,1.0,0.6794574425395629,0.0,0.6794574425395629,0.32054255746043714,1,2.5,nan,nan,nan,0,0,0.3,0.02787701863321941,0.0,0.0,0.0,0.9432292800326418,3.4095664000778925,3.524158399341104,nan,nan
goal_stop,smoother_only,response,16,0.0,0.0,1.0,0.6807936905085299,0.0,0.6807936905085299,0.3192063094914701,1,2.5,nan,nan,nan,0,0,0.3,0.028196234160665946,0.0,0.0,0.0,0.9404714024244241,3.372589020000305,3.4947960515637533,nan,nan
goal_stop,smoother_only,response,17,0.0,0.0,1.0,0.6796637631232822,0.0,0.6796637631232822,0.32033623687671775,1,2.5,nan,nan,nan,0,0,0.3,0.028071517322913575,0.0,0.0,0.0,0.9575295146280638,3.365514419710962,3.4402985002088826,nan,nan
goal_stop,smoother_only,response,18,0.0,0.0,1.0,0.6794935982910684,0.0,0.6794935982910684,0.32050640170893163,1,2.5,nan,nan,nan,0,0,0.3,0.02800650419875518,0.0,0.0,0.0,0.9507490893259087,3.3508329603500897,3.4215411007608054,nan,nan
goal_stop,smoother_only,response,19,0.0,0.0,1.0,0.6916874124780739,0.0,0.6916874124780739,0.30831258752192614,1,2.5500000000000003,nan,nan,nan,0,0,0.3,0.027940823646113486,0.0,0.0,0.0,0.9270205600426313,3.3572835097455775,3.421943500143243,nan,nan
goal_stop,mild,ideal,0,0.05,0.15,0.9,0.7463800138198387,0.0,0.7463800138198387,0.25361998618016135,1,2.8000000000000003,nan,nan,nan,0,0,0.2689917328548884,0.0307130241357721,0.028363593327500984,0.0030650111747017547,0.013427792568612887,0.9975943313744202,4.710692874985917,4.968581751199963,0.6180689090677621,0.2285714285714286
goal_stop,mild,ideal,1,0.05,0.15,0.9,0.7462122111799725,0.0,0.7462122111799725,0.2537877888200275,1,2.8000000000000003,nan,nan,nan,0,0,0.2690813152494531,0.030719924918061418,0.028356413005903688,0.0030648915663104032,0.013415261848662673,1.1006590259689717,4.529767446521354,4.783840502568637,0.6198642839328683,0.2435267857142857
goal_stop,mild,ideal,2,0.05,0.15,0.9,0.7445336874308033,0.0,0.7445336874308033,0.2554663125691967,1,2.8000000000000003,nan,nan,nan,0,0,0.2695947496357534,0.030656500469402753,0.028280072463721127,0.003057651083584863,0.013365418344315209,1.0413617698339515,4.1835348211602,4.268199249054305,0.6169211680328086,0.23281250000000003
goal_stop,mild,ideal,3,0.05,0.15,0.9,0.7424079253107266,0.0,0.7424079253107266,0.25759207468927336,1,2.8000000000000003,nan,nan,nan,0,0,0.26990548116076246,0.030511416877143708,0.02814040171360872,0.0030428247916762974,0.013286501238184395,1.0296444696400715,4.206103071088104,4.299590501432249,0.6167739363278015,0.23593749999999997
goal_stop,mild,ideal,4,0.05,0.15,0.9,0.7469678711160407,0.0,0.7469678711160407,0.2530321288839593,1,2.8000000000000003,nan,nan,nan,0,0,0.2710969205978848,0.03064441317495162,0.028480314099097737,0.003068458899976279,0.01351362142606971,1.0523702656285754,4.282701250109052,4.417725999701361,0.6166366242217219,0.23928571428571427
goal_stop,mild,ideal,5,0.05,0.15,0.9,0.7396356685593363,0.0,0.7396356685593363,0.26036433144066373,1,2.8000000000000003,nan,nan,nan,0,0,0.2676618912444837,0.03067144029100087,0.02816499159971136,0.003052502214993452,0.013343364988981728,1.062002235350636,4.349999875103094,4.431044499142445,0.6159617001361204,0.22767857142857142
goal_stop,mild,ideal,6,0.05,0.15,0.9,0.7429026248415951,0.0,0.7429026248415951,0.2570973751584049,1,2.8000000000000003,nan,nan,nan,0,0,0.26884880792270976,0.03070910941735204,0.02823151150328914,0.0030577242930062837,0.013365171559196117,1.0604432806683801,4.363745303570405,4.636295250747935,0.6157252817766786,0.23839285714285716
goal_stop,mild,ideal,7,0.05,0.15,0.9,0.7447045615953933,0.0,0.7447045615953933,0.25529543840460667,1,2.8000000000000003,nan,nan,nan,0,0,0.2685813097718615,0.03072373059586942,0.028315171388450484,0.0030628750118957596,0.013400743803130607,1.0490346887456767,4.413436678337997,4.778692498803139,0.617475555903357,0.2375
goal_stop,mild,ideal,8,0.05,0.15,0.9,0.747188718581386,0.0,0.747188718581386,0.252811281418614,1,2.8000000000000003,nan,nan,nan,0,0,0.26906805595105504,0.03127517968552953,0.028371753535819968,0.0030938146036688864,0.013480701730093884,1.123839419237498,4.555572321286101,4.627269248885568,0.6177041075348578,0.2252232142857143
goal_stop,mild,ideal,9,0.05,0.15,0.9,0.7465391905779049,0.0,0.7465391905779049,0.25346080942209515,1,2.8000000000000003,nan,nan,nan,0,0,0.27022616480677353,0.030653977369067498,0.028331902973067206,0.003059959250354712,0.013364786908736149,1.0419558786128904,4.426318071766998,4.74979150112631,0.6180618381542866,0.23660714285714285
goal_stop,mild,ideal,10,0.05,0.15,0.9,0.7427795433235233,0.0,0.7427795433235233,0.25722045667647675,1,2.8000000000000003,nan,nan,nan,0,0,0.2698219063083205,0.030505229669505078,0.028291298811656217,0.003051283081155429,0.013411596019962859,1.0696986598256364,4.6139956962178985,4.793850250280229,0.6169980552060245,0.24553571428571427
goal_stop,mild,ideal,11,0.05,0.15,0.9,0.7451850563817677,0.0,0.7451850563817677,0.2548149436182323,1,2.8000000000000003,nan,nan,nan,0,0,0.2705235433932059,0.030522945377366308,0.028381601003848383,0.0030570013969268292,0.013439560542986178,1.0689496566590067,4.654133928527569,4.743191500892863,0.6180544249051474,0.23883928571428573
goal_stop,mild,ideal,12,0.05,0.15,0.9,0.7426311351660474,0.0,0.7426311351660474,0.2573688648339526,1,2.8000000000000003,nan,nan,nan,0,0,0.26809770342871747,0.030718006216373564,0.028321798692448923,0.0030634826772426996,0.013447044590119075,1.0620095612734968,4.678298410648755,4.801185999895097,0.6158484421798306,0.22254464285714284
goal_stop,mild,ideal,13,0.05,0.15,0.9,0.7471774553923908,0.0,0.7471774553923908,0.2528225446076092,1,2.8000000000000003,nan,nan,nan,0,0,0.269504732686817,0.03127165855156792,0.028416772655662906,0.0030963576815359875,0.013520700011064257,1.0283341370933092,4.645655750014806,4.816434999156627,0.6187251849362754,0.23370535714285712
goal_stop,mild,ideal,14,0.05,0.15,0.9,0.7466013366968599,0.0,0.7466013366968599,0.2533986633031401,1,2.8000000000000003,nan,nan,nan,0,0,0.2691020587458917,0.030731913660885,0.028283544969381718,0.003060952729642208,0.013322227465861713,1.097783184627425,4.7086000715483225,4.947572500896058,0.6165621240139452,0.23973214285714287
goal_stop,mild,ideal,15,0.05,0.15,0.9,0.7487382125917638,0.0,0.7487382125917638,0.25126178740823624,1,2.8000000000000003,nan,nan,nan,0,0,0.26849315814096664,0.03127572391694639,0.02831137538016264,0.0030898940130724387,0.013399402935541375,1.0770490998332565,4.627495107342838,4.697270499491424,0.616419390387552,0.24129464285714283
goal_stop,mild,ideal,16,0.05,0.15,0.9,0.7456182088478507,0.0,0.7456182088478507,0.2543817911521493,1,2.8000000000000003,nan,nan,nan,0,0,0.2702021106595868,0.03068006061355827,0.028357322339862233,0.0030631821744411102,0.013428377559886412,1.0295139312296062,4.627843339221727,4.689452999627974,0.6177144975846852,0.24464285714285713
goal_stop,mild,ideal,17,0.05,0.15,0.9,0.7464196753603298,0.0,0.7464196753603298,0.2535803246396702,1,2.8000000000000003,nan,nan,nan,0,0,0.27132005662016573,0.030823123226744194,0.02834623310384159,0.0030692757928257952,0.013381381402535336,1.068975124772857,4.631655071404696,4.715941000540624,0.6150806654083476,0.23772321428571427
goal_stop,mild,ideal,18,0.05,0.15,0.9,0.7438790303477631,0.0,0.7438790303477631,0.25612096965223685,1,2.8000000000000003,nan,nan,nan,0,0,0.27009742472647935,0.030510267782152833,0.028414302780254252,0.0030586438131195506,0.013516944741405143,1.0540348665465382,4.641680268118113,4.733306501293555,0.615677979134896,0.24575892857142856
goal_stop,mild,ideal,19,0.05,0.15,0.9,0.7417005778157699,0.0,0.7417005778157699,0.2582994221842301,1,2.8000000000000003,nan,nan,nan,0,0,0.2684941546576512,0.03039104257289044,0.028143325140957423,0.0030373240190671802,0.013296539754322658,1.0023086599231255,4.639482482356731,4.737686250336992,0.6175399481680349,0.23883928571428573
goal_stop,mild,smoother,0,0.05,0.15,0.9,0.7331774724431255,0.0,0.7331774724431255,0.2668225275568745,1,3.0,nan,nan,nan,0,0,0.24557247895666434,0.027932811037897805,0.02685663476000589,0.0014439764388790989,0.006185273848223576,0.9265571237710989,3.309980783099794,3.36585959958029,nan,nan
goal_stop,mild,smoother,1,0.05,0.15,0.9,0.7330520320435889,0.0,0.7330520320435889,0.26694796795641107,1,3.0,nan,nan,nan,0,0,0.24591001803408374,0.028105788226322148,0.026974527378352833,0.0014505432079899307,0.006184885910027319,0.9781097933070091,3.3056834668968804,3.3700851014145883,nan,nan
goal_stop,mild,smoother,2,0.05,0.15,0.9,0.7338747973535423,0.0,0.7338747973535423,0.26612520264645767,1,3.0,nan,nan,nan,0,0,0.24759183430806553,0.02801900801174504,0.0270963106091278,0.0014579787944173775,0.006297658532538009,1.0065977113706335,3.3089542497085254,3.3540200000061304,nan,nan
goal_stop,mild,smoother,3,0.05,0.15,0.9,0.7327548846203957,0.0,0.7327548846203957,0.26724511537960427,1,3.0,nan,nan,nan,0,0,0.24570479700062683,0.0280123295704386,0.026908970072416032,0.0014469806065930443,0.006240715227114546,0.968114145837661,3.2964974666053117,3.3540337499289308,nan,nan
goal_stop,mild,smoother,4,0.05,0.15,0.9,0.7358848243538442,0.0,0.7358848243538442,0.26411517564615583,1,3.0,nan,nan,nan,0,0,0.247125432904075,0.02812068228751537,0.02699944353804142,0.0014513931220335318,0.006238151865137248,0.9729799618080535,3.290547099762383,3.33658649778954,nan,nan
goal_stop,mild,smoother,5,0.05,0.15,0.9,0.7298392862669288,0.0,0.7298392862669288,0.27016071373307116,1,3.0,nan,nan,nan,0,0,0.2450587702524011,0.028049547090143016,0.026870187946753808,0.0014452825187997041,0.006238971090909234,0.9693159427260547,3.2954081002268745,3.350829648661602,nan,nan
goal_stop,mild,smoother,6,0.05,0.15,0.9,0.7311305420166484,0.0,0.7311305420166484,0.2688694579833516,1,3.0,nan,nan,nan,0,0,0.24530978723703806,0.028004545591610138,0.026899829577458876,0.0014470068431134497,0.006178698825377231,0.997077947019062,3.305942183275571,3.3602631023313734,nan,nan
goal_stop,mild,smoother,7,0.05,0.15,0.9,0.7368449146930603,0.0,0.7368449146930603,0.26315508530693965,1,3.0,nan,nan,nan,0,0,0.2475715289250246,0.028475830105778272,0.027138941926080466,0.0014587248344832614,0.006024908948103428,1.024553647855673,3.32096051673337,3.399477599850797,nan,nan
goal_stop,mild,smoother,8,0.05,0.15,0.9,0.7342601760524258,0.0,0.7342601760524258,0.2657398239475742,1,3.0,nan,nan,nan,0,0,0.24678948046005975,0.028261822754528414,0.02704019450843539,0.0014537759290221964,0.006077049824175377,1.0402733709752292,3.306143666729137,3.375857253377035,nan,nan
goal_stop,mild,smoother,9,0.05,0.15,0.9,0.7351836703164665,0.0,0.7351836703164665,0.2648163296835335,1,3.0,nan,nan,nan,0,0,0.24722591119890006,0.028023269609008028,0.02699456551330246,0.0014513577941721342,0.00617923141577154,0.9702433543943356,3.2953122830804205,3.338717651240586,nan,nan
goal_stop,mild,smoother,10,0.05,0.15,0.9,0.7334955639400245,0.0,0.7334955639400245,0.26650443605997554,1,3.0,nan,nan,nan,0,0,0.2471186932612151,0.02817976735180353,0.027023480796259974,0.0014530724977867818,0.00611668472088173,1.0098241597679898,3.295571183116408,3.346167300151137,nan,nan
goal_stop,mild,smoother,11,0.05,0.15,0.9,0.7346742954260725,0.0,0.7346742954260725,0.26532570457392746,1,3.0,nan,nan,nan,0,0,0.2467500288213402,0.028033815190255065,0.027057750156446552,0.001455263970595946,0.006212478939752945,0.9973708205673912,3.3003162666015364,3.3620904987401445,nan,nan
goal_stop,mild,smoother,12,0.05,0.15,0.9,0.7319825271913215,0.0,0.7319825271913215,0.2680174728086785,1,3.0,nan,nan,nan,0,0,0.24533346104644338,0.02813672988605199,0.026887167258538774,0.0014455768017202517,0.006178786360029929,1.0147125869524518,3.303564983131461,3.36465404889168,nan,nan
goal_stop,mild,smoother,13,0.05,0.15,0.9,0.732925789118619,0.0,0.732925789118619,0.26707421088138095,1,3.0,nan,nan,nan,0,0,0.24683449161895746,0.027967713620040847,0.026995205583920663,0.0014520313705770093,0.006251314062416352,0.9536363584557683,3.3021842831658432,3.352927100240777,nan,nan
goal_stop,mild,smoother,14,0.05,0.15,0.9,0.734887655051574,0.0,0.734887655051574,0.26511234494842595,1,3.0,nan,nan,nan,0,0,0.24642842143969781,0.028132002382290175,0.026976487556560905,0.0014502290107551853,0.006148929019059505,1.0300334003594787,3.2729664500948275,3.335296897603257,nan,nan
goal_stop,mild,smoother,15,0.05,0.15,0.9,0.7344471402949603,0.0,0.7344471402949603,0.2655528597050397,1,3.0,nan,nan,nan,0,0,0.2467621635856967,0.027969849875614808,0.026989043472708408,0.001451268907008702,0.006209644874744012,0.9916822011260307,3.2997922163000717,3.3508305983559694,nan,nan
goal_stop,mild,smoother,16,0.05,0.15,0.9,0.7347387412705064,0.0,0.7347387412705064,0.2652612587294936,1,3.0,nan,nan,nan,0,0,0.24734027503192327,0.02809548489228353,0.027013931505705798,0.0014526217841821809,0.0061948924544904345,0.9768096476639399,3.295401216564642,3.341955051291734,nan,nan
goal_stop,mild,smoother,17,0.05,0.15,0.9,0.7352061011634302,0.0,0.7352061011634302,0.2647938988365698,1,3.0,nan,nan,nan,0,0,0.24723382021616372,0.028320306298837736,0.027027831089933518,0.0014530042453570588,0.006102966747873016,0.9880800350546769,3.3470243669701936,3.450337701542594,nan,nan
goal_stop,mild,smoother,18,0.05,0.15,0.9,0.7344692354846954,0.0,0.7344692354846954,0.26553076451530455,1,3.0,nan,nan,nan,0,0,0.2468218296077459,0.028004307870243588,0.02704150553149669,0.0014543408950907046,0.006211204161155541,0.9683283901844975,3.303631700024804,3.3617900002354872,nan,nan
goal_stop,mild,smoother,19,0.05,0.15,0.9,0.7335837343592119,0.0,0.7335837343592119,0.26641626564078813,1,3.0,nan,nan,nan,0,0,0.24588646186875354,0.028190554620305206,0.026955296198941665,0.0014491191092144509,0.006129501934642082,0.9655894809064841,3.354493200095021,3.4894538519438356,nan,nan
goal_stop,mild,response,0,0.05,0.15,0.9,0.7257083456666892,0.0,0.7257083456666892,0.2742916543333108,1,3.0,nan,nan,nan,0,0,0.2429472340452917,0.027420912095601945,0.026586704300393248,0.0,0.0,0.9202873290568498,3.5726379333330747,3.689086601480085,nan,nan
goal_stop,mild,response,1,0.05,0.15,0.9,0.7255453633102641,0.0,0.7255453633102641,0.2744546366897359,1,3.0,nan,nan,nan,0,0,0.24325736914362228,0.027591637202484465,0.026704785494832826,0.0,0.0,0.9696125482673611,3.5301580167166926,3.6153199000182212,nan,nan
goal_stop,mild,response,2,0.05,0.15,0.9,0.7265337694814582,0.0,0.7265337694814582,0.2734662305185418,1,3.0,nan,nan,nan,0,0,0.24493603318329552,0.0275023961316168,0.026824978350024443,0.0,0.0,0.9983810203435206,3.5047984002327817,3.57215264957631,nan,nan
goal_stop,mild,response,3,0.05,0.15,0.9,0.725442255733679,0.0,0.725442255733679,0.27455774426632096,1,3.0,nan,nan,nan,0,0,0.2430706125945682,0.02750096237950821,0.026646070374296064,0.0,0.0,0.9586083428537602,3.5623657332810885,3.7540199993600254,nan,nan
goal_stop,mild,response,4,0.05,0.15,0.9,0.7285444401643593,0.0,0.7285444401643593,0.27145555983564074,1,3.0,nan,nan,nan,0,0,0.24449092915916282,0.027608214016262952,0.026731962630527375,0.0,0.0,0.9625077438647698,3.507094399780423,3.6017755495777237,nan,nan
goal_stop,mild,response,5,0.05,0.15,0.9,0.7347107084178389,0.0,0.7347107084178389,0.2652892915821611,1,3.0500000000000003,nan,nan,nan,0,0,0.24262675637132883,0.027557918399690403,0.0268011067606508,0.0,0.0,0.9606399678314181,3.4918809509630977,3.5337450026418082,nan,nan
goal_stop,mild,response,6,0.05,0.15,0.9,0.7237259818958754,0.0,0.7237259818958754,0.27627401810412455,1,3.0,nan,nan,nan,0,0,0.24278524476252622,0.027494395072209583,0.026632058727106885,0.0,0.0,0.9877886377504848,3.4493690331146354,3.5121004500979325,nan,nan
goal_stop,mild,response,7,0.05,0.15,0.9,0.72945363277492,0.0,0.72945363277492,0.27054636722507996,1,3.0,nan,nan,nan,0,0,0.24504988413075401,0.027953962278049117,0.026872055766265206,0.0,0.0,1.018813680117546,3.490815732826983,3.5413105488260044,nan,nan
goal_stop,mild,response,8,0.05,0.15,0.9,0.7268557101960011,0.0,0.7268557101960011,0.27314428980399885,1,3.0,nan,nan,nan,0,0,0.24424168496945917,0.02774202691904643,0.02677115085796147,0.0,0.0,1.0300871909509735,3.4973710169651895,3.5702713003047393,nan,nan
goal_stop,mild,response,9,0.05,0.15,0.9,0.727807081776096,0.0,0.727807081776096,0.272192918223904,1,3.0,nan,nan,nan,0,0,0.24466087935944567,0.02751134622836231,0.02672911340189364,0.0,0.0,0.9633231361770087,3.4924850998019488,3.5400544496951625,nan,nan
goal_stop,mild,response,10,0.05,0.15,0.9,0.7260761561011441,0.0,0.7260761561011441,0.27392384389885593,1,3.0,nan,nan,nan,0,0,0.2445026979308024,0.02765760542155708,0.026756510773853447,0.0,0.0,1.0002187453665132,3.5084142834117906,3.6187197525578085,nan,nan
goal_stop,mild,response,11,0.05,0.15,0.9,0.7272634610003104,0.0,0.7272634610003104,0.27273653899968964,1,3.0,nan,nan,nan,0,0,0.24405471418919147,0.027508025686607315,0.0267829381676941,0.0,0.0,0.9869350285984857,3.690412166664222,3.854380949269398,nan,nan
goal_stop,mild,response,12,0.05,0.15,0.9,0.7245806265478303,0.0,0.7245806265478303,0.2754193734521697,1,3.0,nan,nan,nan,0,0,0.24272046788752522,0.027613185399026997,0.02661452867819003,0.0,0.0,1.0079643318768747,3.7347665830869423,3.8927802497710218,nan,nan
goal_stop,mild,response,13,0.05,0.15,0.9,0.7255741561164909,0.0,0.7255741561164909,0.2744258438835091,1,3.0,nan,nan,nan,0,0,0.2442715914998212,0.027452455065377086,0.026728549924477922,0.0,0.0,0.9477875089545429,3.6990742166381096,4.04898465021688,nan,nan
goal_stop,mild,response,14,0.05,0.15,0.9,0.7274824648849347,0.0,0.7274824648849347,0.27251753511506527,1,3.0,nan,nan,nan,0,0,0.24386188723413207,0.02762040831888968,0.026709881920701086,0.0,0.0,1.0225094942793853,3.724459366761342,3.8197811982172425,nan,nan
goal_stop,mild,response,15,0.05,0.15,0.9,0.7270480942165228,0.0,0.7270480942165228,0.27295190578347717,1,3.0,nan,nan,nan,0,0,0.2442189409559954,0.02744215391426201,0.0267147249336614,0.0,0.0,0.9845453109006049,3.6055948832654394,3.8097152495538467,nan,nan
goal_stop,mild,response,16,0.05,0.15,0.9,0.7272919363544854,0.0,0.7272919363544854,0.2727080636455146,1,3.0,nan,nan,nan,0,0,0.2447772034434546,0.02756220275861008,0.026744929875541855,0.0,0.0,0.9691595008655114,3.6304962498737345,3.811489450527006,nan,nan
goal_stop,mild,response,17,0.05,0.15,0.9,0.727849618129215,0.0,0.727849618129215,0.272150381870785,1,3.0,nan,nan,nan,0,0,0.24470998604031416,0.027796901392486025,0.026760056765264318,0.0,0.0,0.9801058650324541,3.597714416537201,3.7234287505270913,nan,nan
goal_stop,mild,response,18,0.05,0.15,0.9,0.7271772783458138,0.0,0.7271772783458138,0.2728227216541862,1,3.0,nan,nan,nan,0,0,0.24419619010619936,0.02749262503201287,0.026773059998565496,0.0,0.0,0.958953409411447,3.6329829000654477,3.7473076021342417,nan,nan
goal_stop,mild,response,19,0.05,0.15,0.9,0.7261646128591009,0.0,0.7261646128591009,0.27383538714089906,1,3.0,nan,nan,nan,0,0,0.24325614488572933,0.027671200827225576,0.026687816805561745,0.0,0.0,0.9588037056312942,3.5847498667862965,3.720849150158756,nan,nan
goal_stop,stress,ideal,0,0.1,0.45,1.0,0.8576848713359863,0.0,0.8576848713359863,0.14231512866401375,1,2.9000000000000004,nan,nan,nan,0,0,0.29593490418232965,0.03057466554804835,0.051887819146035984,0.004245711394898294,0.01499874908869822,0.9986795100147969,4.604970534085718,4.764102949411608,0.577065364992266,0.20344827586206898
goal_stop,stress,ideal,1,0.1,0.45,1.0,0.8586011215231474,0.0,0.8586011215231474,0.14139887847685262,1,2.9000000000000004,nan,nan,nan,0,0,0.2959202738934271,0.030731571494825163,0.05205815519878613,0.004262329447378368,0.014987128550902777,1.104267109357819,4.730125844585489,5.016853897905094,0.5787531821611489,0.21465517241379312
goal_stop,stress,ideal,2,0.1,0.45,1.0,0.8619434944264714,0.0,0.8619434944264714,0.13805650557352855,1,2.9000000000000004,nan,nan,nan,0,0,0.2966506023945226,0.03147272725128118,0.052100591127327504,0.004301755223715152,0.014995493510928652,1.0627522100088092,4.816523999736468,5.171236498790677,0.5759205151745393,0.20474137931034483
goal_stop,stress,ideal,3,0.1,0.45,1.0,0.8549794196337142,0.0,0.8549794196337142,0.14502058036628585,1,2.9000000000000004,nan,nan,nan,0,0,0.2937019812302699,0.030672888488201846,0.05160173071385977,0.004234984434882018,0.014853341043309654,1.0393344936069613,4.77895327558458,4.977494849481445,0.5760310048251075,0.20452586206896553
goal_stop,stress,ideal,4,0.1,0.45,1.0,0.85842872909729,0.0,0.85842872909729,0.14157127090271004,1,2.9000000000000004,nan,nan,nan,0,0,0.2978535022435996,0.030550800714606505,0.05219258074614084,0.004260557234850082,0.015046183957494118,1.0556471851936307,4.741605258584905,4.8895346522840555,0.5756513973129799,0.20862068965517244
goal_stop,stress,ideal,5,0.1,0.45,1.0,0.8499970146947948,0.0,0.8499970146947948,0.15000298530520517,1,2.9000000000000004,nan,nan,nan,0,0,0.2946854152005132,0.030571148661319793,0.05166560551858896,0.004234056329259202,0.014897906634853426,1.0630174536334782,4.82760156886923,5.122495501382218,0.5753275737058189,0.2
goal_stop,stress,ideal,6,0.1,0.45,1.0,0.8554843569515549,0.0,0.8554843569515549,0.1445156430484451,1,2.9000000000000004,nan,nan,nan,0,0,0.29408280466522185,0.030904350689973638,0.051808275199771076,0.00425770053420727,0.01488232694694769,1.0957200039297714,4.931003500038561,5.151601199941069,0.5748152798785794,0.20538793103448275
goal_stop,stress,ideal,7,0.1,0.45,1.0,0.856046268227806,0.0,0.856046268227806,0.14395373177219395,1,2.9000000000000004,nan,nan,nan,0,0,0.29535558534761885,0.030636305226159545,0.051925903208634105,0.004250203245884366,0.01495070650874581,1.0528448170002935,5.0660250002818366,5.250526151212398,0.576568552219956,0.21034482758620687
goal_stop,stress,ideal,8,0.1,0.45,1.0,0.8551857669502398,0.0,0.8551857669502398,0.14481423304976015,1,2.9000000000000004,nan,nan,nan,0,0,0.2968256182288253,0.0305797532181854,0.052084648947091444,0.004255584369525215,0.015023590387434768,1.1264496057515752,4.926121120723988,5.117724001138413,0.5770352267533793,0.1997844827586207
goal_stop,stress,ideal,9,0.1,0.45,1.0,0.8573230007471059,0.0,0.8573230007471059,0.14267699925289412,1,2.9000000000000004,nan,nan,nan,0,0,0.29609005476897865,0.030424398444196477,0.051976537513472955,0.004242779030659388,0.014956792936540165,1.0419568723806107,4.8045003273602624,4.979049948451575,0.5768458856155877,0.20646551724137935
